id,titre,description,year,type,region,status,created_at
357,"Mariage de Martin Luther avec Katharina von Bora","Le 13 juin 1525, Martin Luther épouse Katharina von Bora, une ancienne religieuse, rompant symboliquement avec le célibat ecclésiastique et fondant le modèle du pasteur marié.",1525,"La Réforme Protestante et les Guerres de Religion","","VALIDATED_HISTORY","2026-03-04T07:23:47.142815+00:00"
358,"Première Diète de Spire : suspension de l'Édit de Worms","Le 27 août 1526, la Diète de Spire suspend l'Édit de Worms, permettant à chaque prince allemand de choisir librement entre catholicisme et luthéranisme dans ses territoires.",1526,"La Réforme Protestante et les Guerres de Religion","","VALIDATED_HISTORY","2026-03-04T07:23:47.142815+00:00"
359,"Présentation de la Confession d'Augsbourg","Le 25 juin 1530, Melanchthon présente la Confession d'Augsbourg à l'empereur Charles Quint, définissant officiellement les fondements doctrinaux du luthéranisme.",1530,"La Réforme Protestante et les Guerres de Religion","","VALIDATED_HISTORY","2026-03-04T07:23:47.142815+00:00"
360,"Publication de l'Institution de la religion chrétienne par Calvin","En mars 1536, Jean Calvin publie à Bâle l'Institution de la religion chrétienne, ouvrage fondateur qui systématise la théologie réformée calviniste.",1536,"La Réforme Protestante et les Guerres de Religion","","VALIDATED_HISTORY","2026-03-04T07:23:47.142815+00:00"
361,"Première installation de Calvin à Genève","En juillet 1536, Jean Calvin s'installe pour la première fois à Genève, invité par Guillaume Farel à y organiser la Réforme protestante.",1536,"La Réforme Protestante et les Guerres de Religion","","VALIDATED_HISTORY","2026-03-04T07:23:47.142815+00:00"
362,"Exécution de Michel Servet à Genève","Le 27 octobre 1553, Michel Servet, théologien antitrinitaire, est brûlé vif à Genève sur décision du Conseil, avec l'approbation de Calvin, pour hérésie.",1553,"La Réforme Protestante et les Guerres de Religion","","VALIDATED_HISTORY","2026-03-04T07:23:47.142815+00:00"
363,"Fondation de l'Académie de Genève par Calvin","Le 5 juin 1559, Jean Calvin fonde l'Académie de Genève, institution destinée à former les futurs pasteurs réformés et à diffuser le calvinisme en Europe.",1559,"La Réforme Protestante et les Guerres de Religion","","VALIDATED_HISTORY","2026-03-04T07:23:47.142815+00:00"
364,"Mort de Jean Calvin à Genève","Le 27 mai 1564, Jean Calvin meurt à Genève à l'âge de 54 ans, laissant derrière lui une Église réformée structurée et influente dans toute l'Europe.",1564,"La Réforme Protestante et les Guerres de Religion","","VALIDATED_HISTORY","2026-03-04T07:23:47.142815+00:00"
365,"Tenue du Synode de Dordrecht","Du 13 novembre 1618 au 9 mai 1619, le Synode de Dordrecht réunit les Églises réformées pour condamner l'arminianisme et fixer les cinq points du calvinisme orthodoxe.",1618,"La Réforme Protestante et les Guerres de Religion","","VALIDATED_HISTORY","2026-03-04T07:23:47.142815+00:00"
366,"Mort d'Ignace de Loyola, fondateur des Jésuites","Le 31 juillet 1556, Ignace de Loyola meurt à Rome. Fondateur de la Compagnie de Jésus, il avait fait de cet ordre un instrument majeur de la Contre-Réforme catholique.",1556,"La Réforme Protestante et les Guerres de Religion","","VALIDATED_HISTORY","2026-03-04T07:23:47.142815+00:00"
367,"Clôture du Concile de Trente","Le 4 décembre 1563, le Concile de Trente se clôt après 18 ans de travaux, définissant les dogmes catholiques, réformant la discipline ecclésiastique et rejetant les thèses protestantes.",1563,"La Réforme Protestante et les Guerres de Religion","","VALIDATED_HISTORY","2026-03-04T07:23:47.142815+00:00"
368,"Publication de l'Index librorum prohibitorum tridentine","Le 24 mars 1564, le pape Pie IV publie l'Index des livres interdits issu du Concile de Trente, établissant une liste officielle des ouvrages jugés hérétiques ou dangereux pour la foi catholique.",1564,"La Réforme Protestante et les Guerres de Religion","","READY_FOR_IMAGE","2026-03-04T07:23:47.142815+00:00"
369,"Premier vol opérationnel du Supermarine Spitfire","Le 4 août 1938, le Spitfire entre en service opérationnel au sein du No. 19 Squadron de la RAF. Cet avion de chasse britannique deviendra l'un des symboles de la résistance aérienne britannique durant la Seconde Guerre mondiale.",1938,"La Seconde Guerre Mondiale : Les Moments Clés du Conflit Mondial","","VALIDATED_HISTORY","2026-03-04T07:23:47.142815+00:00"
370,"Mise en service du radar Chain Home","En 1937, le réseau de détection radar Chain Home est mis en service opérationnel sur les côtes britanniques. Ce système permettra à la RAF de détecter les attaques aériennes allemandes à distance, jouant un rôle crucial durant la bataille d'Angleterre.",1937,"La Seconde Guerre Mondiale : Les Moments Clés du Conflit Mondial","","VALIDATED_HISTORY","2026-03-04T07:23:47.142815+00:00"
371,"Discours de Churchill sur 'les quelques'","Le 20 août 1940, Winston Churchill prononce son célèbre discours au Parlement rendant hommage aux pilotes de la RAF : 'Jamais dans l'histoire des conflits humains, autant de gens n'ont dû autant à si peu.' Ce discours immortalise les pilotes de la bataille d'Angleterre.",1940,"La Seconde Guerre Mondiale : Les Moments Clés du Conflit Mondial","","VALIDATED_HISTORY","2026-03-04T07:23:47.142815+00:00"
372,"Annulation de l'opération Otarie (invasion de la Grande-Bretagne)","Le 17 septembre 1940, Hitler reporte indéfiniment l'opération Seelöwe (Otarie), le plan d'invasion de la Grande-Bretagne. L'échec de la Luftwaffe à obtenir la supériorité aérienne face à la RAF rend l'opération impossible.",1940,"La Seconde Guerre Mondiale : Les Moments Clés du Conflit Mondial","","VALIDATED_HISTORY","2026-03-04T07:23:47.142815+00:00"
373,"Entrée en service du Hawker Hurricane dans la RAF","Le 25 décembre 1937, le Hawker Hurricane entre officiellement en service dans la RAF. Cet avion de chasse robuste constituera la majorité des forces de chasse britanniques durant la bataille d'Angleterre, abattant plus d'appareils ennemis que le Spitfire.",1937,"La Seconde Guerre Mondiale : Les Moments Clés du Conflit Mondial","","VALIDATED_HISTORY","2026-03-04T07:23:47.142815+00:00"
467,"Reprise de Rouen par les Français","Le 10 novembre 1449, Charles VII entre triomphalement dans Rouen, capitale de la Normandie, mettant fin à 30 ans d'occupation anglaise dans la région.",1449,"La Guerre de Cent Ans : Batailles, Héroïnes et Monarchies","","VALIDATED_HISTORY","2026-03-04T07:23:47.172377+00:00"
374,"Création du Fighter Command de la RAF","Le 14 juillet 1936, le Fighter Command est créé au sein de la Royal Air Force sous le commandement du Air Chief Marshal Hugh Dowding. Cette structure de commandement centralisée sera déterminante dans l'organisation de la défense aérienne britannique.",1936,"La Seconde Guerre Mondiale : Les Moments Clés du Conflit Mondial","","VALIDATED_HISTORY","2026-03-04T07:23:47.142815+00:00"
375,"Premier raid de la RAF sur Berlin","Dans la nuit du 25 au 26 août 1940, la RAF effectue son premier bombardement sur Berlin en représailles aux bombes allemandes tombées sur Londres. Ce raid pousse Hitler à ordonner le bombardement massif des villes britanniques, soulageant indirectement les aérodromes de la RAF.",1940,"La Seconde Guerre Mondiale : Les Moments Clés du Conflit Mondial","","VALIDATED_HISTORY","2026-03-04T07:23:47.142815+00:00"
376,"Lancement de l'opération Barbarossa par l'Allemagne nazie","Le 22 juin 1941, Hitler lance l'invasion de l'Union soviétique avec plus de 3 millions de soldats. C'est la plus grande offensive militaire terrestre de l'histoire.",1941,"La Seconde Guerre Mondiale : Les Moments Clés du Conflit Mondial","","VALIDATED_HISTORY","2026-03-04T07:23:47.142815+00:00"
377,"Début de la bataille de Moscou sur le front de l'Est","Le 2 octobre 1941, l'Allemagne lance l'opération Typhon visant à capturer Moscou. Les forces soviétiques résistent et repoussent l'offensive en décembre 1941.",1941,"La Seconde Guerre Mondiale : Les Moments Clés du Conflit Mondial","","VALIDATED_HISTORY","2026-03-04T07:23:47.142815+00:00"
378,"Déclaration de guerre de l'Allemagne et de l'Italie aux États-Unis","Le 11 décembre 1941, Hitler et Mussolini déclarent la guerre aux États-Unis, quatre jours après Pearl Harbor. Cette décision élargit considérablement le conflit mondial.",1941,"La Seconde Guerre Mondiale : Les Moments Clés du Conflit Mondial","","VALIDATED_HISTORY","2026-03-04T07:23:47.142815+00:00"
379,"Première contre-offensive soviétique devant Moscou","Le 5 décembre 1941, l'Armée rouge lance une contre-offensive massive sur le front de Moscou. C'est le premier recul significatif de la Wehrmacht depuis le début de la guerre.",1941,"La Seconde Guerre Mondiale : Les Moments Clés du Conflit Mondial","","VALIDATED_HISTORY","2026-03-04T07:23:47.142815+00:00"
380,"Lancement de l'opération Uranus","Le 19 novembre 1942, l'Armée rouge lance une contre-offensive massive visant à encercler la 6e armée allemande du général Paulus autour de Stalingrad. L'étau soviétique se referme en quelques jours.",1942,"La Seconde Guerre Mondiale : Les Moments Clés du Conflit Mondial","","VALIDATED_HISTORY","2026-03-04T07:23:47.142815+00:00"
381,"Libération de Kharkov par l'Armée rouge","Le 23 août 1943, les forces soviétiques reprennent définitivement Kharkov, grande ville industrielle d'Ukraine. Cette victoire confirme le renversement du rapport de force sur le front de l'Est.",1943,"La Seconde Guerre Mondiale : Les Moments Clés du Conflit Mondial","","VALIDATED_HISTORY","2026-03-04T07:23:47.142815+00:00"
382,"Signature de l'armistice franco-allemand à Rethondes","Le 22 juin 1940, la France signe l'armistice avec l'Allemagne nazie dans la forêt de Compiègne, dans le même wagon que celui de 1918. La France est divisée en zone occupée et zone libre.",1940,"La Seconde Guerre Mondiale : Les Moments Clés du Conflit Mondial","","VALIDATED_HISTORY","2026-03-04T07:23:47.142815+00:00"
383,"Conférence de Téhéran entre Churchill, Roosevelt et Staline","Du 28 novembre au 1er décembre 1943, les trois grands alliés se réunissent à Téhéran pour coordonner leur stratégie. L'ouverture d'un second front en Europe occidentale y est officiellement décidée.",1943,"La Seconde Guerre Mondiale : Les Moments Clés du Conflit Mondial","","VALIDATED_HISTORY","2026-03-04T07:23:47.142815+00:00"
384,"Débarquement allié en Sicile (Opération Husky)","Le 9 juillet 1943, les forces alliées débarquent en Sicile, amorçant la remontée de la péninsule italienne. Cette opération préfigure les grandes opérations amphibies qui culmineront en Normandie.",1943,"La Seconde Guerre Mondiale : Les Moments Clés du Conflit Mondial","","VALIDATED_HISTORY","2026-03-04T07:23:47.158516+00:00"
385,"Nomination d'Eisenhower comme commandant suprême des forces alliées","Le 24 décembre 1943, le général américain Dwight D. Eisenhower est nommé commandant suprême des forces expéditionnaires alliées (SHAEF). Il sera chargé de planifier et diriger le débarquement en Normandie.",1943,"La Seconde Guerre Mondiale : Les Moments Clés du Conflit Mondial","","VALIDATED_HISTORY","2026-03-04T07:23:47.158516+00:00"
386,"Prise de Cherbourg par les forces américaines","Le 26 juin 1944, les troupes américaines s'emparent du port stratégique de Cherbourg après plusieurs semaines de combats acharnés. Ce port devient un point d'approvisionnement crucial pour les Alliés.",1944,"La Seconde Guerre Mondiale : Les Moments Clés du Conflit Mondial","","VALIDATED_HISTORY","2026-03-04T07:23:47.158516+00:00"
387,"Lancement de l'Opération Cobra par les forces américaines","Le 25 juillet 1944, les Américains lancent l'opération Cobra pour percer le front allemand en Normandie près de Saint-Lô. Cette percée permet la libération rapide de la Bretagne et du nord de la France.",1944,"La Seconde Guerre Mondiale : Les Moments Clés du Conflit Mondial","","VALIDATED_HISTORY","2026-03-04T07:23:47.158516+00:00"
388,"Débarquement allié en Provence (Opération Dragoon)","Le 15 août 1944, les forces alliées débarquent sur les côtes de Provence entre Toulon et Cannes. Cette opération complémentaire du débarquement en Normandie accélère la libération du sud de la France.",1944,"La Seconde Guerre Mondiale : Les Moments Clés du Conflit Mondial","","READY_FOR_IMAGE","2026-03-04T07:23:47.158516+00:00"
389,"Franchissement du Rhin par les forces alliées à Remagen","Le 7 mars 1945, les soldats américains s'emparent intact du pont de Remagen sur le Rhin, permettant une traversée rapide vers l'Allemagne. Cet événement ouvre la voie à l'invasion du cœur du Reich.",1945,"La Seconde Guerre Mondiale : Les Moments Clés du Conflit Mondial","","VALIDATED_HISTORY","2026-03-04T07:23:47.158516+00:00"
390,"Débarquement de la Grande Armée païenne en Angleterre","Une immense armée viking, dirigée par Ivar le Désossé et Halfdan Ragnarsson, débarque en East Anglia. Contrairement aux raids précédents, elle vient conquérir et s'installer durablement.",865,"L'Épopée Viking : Raids, Conquêtes et Explorations","","VALIDATED_HISTORY","2026-03-04T07:23:47.158516+00:00"
392,"Prise de York par les Vikings","En novembre 866, la Grande Armée viking s'empare de York (Jorvik), capitale du royaume de Northumbrie. La ville devient un centre majeur de la puissance scandinave en Angleterre.",866,"L'Épopée Viking : Raids, Conquêtes et Explorations","","VALIDATED_HISTORY","2026-03-04T07:23:47.158516+00:00"
393,"Victoire d'Alfred le Grand à la bataille d'Ashdown","En janvier 871, le prince Alfred de Wessex remporte une victoire décisive contre les Vikings à la bataille d'Ashdown. C'est l'une des rares victoires saxonnes face à la Grande Armée pendant cette période.",871,"L'Épopée Viking : Raids, Conquêtes et Explorations","","VALIDATED_HISTORY","2026-03-04T07:23:47.158516+00:00"
394,"Colonisation viking de la Mercie orientale","En 877, les Vikings partagent et colonisent une grande partie de la Mercie, s'y installant comme agriculteurs et colons. Cet événement marque une étape clé dans l'établissement du Danelaw.",877,"L'Épopée Viking : Raids, Conquêtes et Explorations","","VALIDATED_HISTORY","2026-03-04T07:23:47.158516+00:00"
395,"Surprise d'Alfred le Grand à Chippenham par les Vikings","En janvier 878, le roi viking Guthrum lance une attaque surprise sur la résidence royale de Chippenham, forçant Alfred le Grand à fuir dans les marais du Somerset. C'est le point le plus bas du règne d'Alfred.",878,"L'Épopée Viking : Raids, Conquêtes et Explorations","","READY_FOR_IMAGE","2026-03-04T07:23:47.158516+00:00"
396,"Victoire d'Alfred le Grand à la bataille d'Edington","En mai 878, Alfred le Grand écrase l'armée viking de Guthrum à la bataille d'Edington. Cette victoire décisive ouvre la voie à la négociation du traité délimitant le Danelaw.",878,"L'Épopée Viking : Raids, Conquêtes et Explorations","","VALIDATED_HISTORY","2026-03-04T07:23:47.158516+00:00"
