id,current_title,current_date,current_description,status,result_bucket,original_decision,model_decision,proposed_title,proposed_date_iso,confidence,evidence_level,reasoning_short,recommendation,delete_reason,final_decision,reclassification_reason
15559b66-6373-4a09-b6b3-6e4a62f287b8,Synode de Hereford,1015-01-01,"En 1015, le synode de Hereford marque une étape importante dans l'organisation ecclésiastique anglaise. Des décisions cruciales y sont prises, renforçant l'autorité de l'église et influençant la vie religieuse du royaume.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0.6,C,"L'événement semble réel et le titre est correct. Cependant, l'absence de sources rend la date incertaine. On conserve en l'état, mais avec un niveau de confiance faible.",Ajouter des sources pour confirmer la date du synode de Hereford.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
cf4482cc-06ab-4def-8bd7-4e411346b40a,Diogo Dias découvre l'île de Madagascar,1500-01-01,"Diogo Dias, navigateur portugais de la flotte de Pedro Álvares Cabral, s'écarte de sa route vers les Indes lors d'une tempête et aperçoit accidentellement Madagascar, qu'il nomme alors São Lourenço. Cette découverte s'inscrit dans l'expansion maritime portugaise de l'époque.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,KEEP_ACCEPTABLE,,,0.6,B,"La description correspond à l'événement rapporté. Bien que la date exacte soit difficile à confirmer, l'événement est bien documenté.","Conserver l'événement tel quel, en reconnaissant l'incertitude sur la date exacte. Ajouter des sources secondaires fiables si possible.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
f74c64c9-6f98-4f24-8dcc-bff2787e6509,Deuxième Guerre Dacique de Trajan,0106-01-01,"En 106, Trajan lance la seconde guerre dacique qui aboutit à l'annexion complète de la Dacie et sa transformation en province romaine.",INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,UPDATE_TITLE,Guerres daciques,,0.9,A,"The event describes two wars, not a single event. The proposed title 'Guerres daciques' is more accurate and standard.",Update the title to 'Guerres daciques' to reflect the fact that it was a series of wars. The description remains consistent with this change.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
49b47d1f-2c30-469a-b0a7-a70f66627474,Fin de la Guerre des Deux-Roses,1485-10-01,"En 1485, la bataille de Bosworth met fin à la Guerre des Deux-Roses en Angleterre. Henri Tudor devient roi sous le nom d'Henri VII, fondant la dynastie Tudor.",INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,UPDATE_BOTH,Guerre des Deux-Roses,1485-08-22,0.9,A,"La date actuelle est incorrecte. La bataille de Bosworth, qui marque la fin de la guerre, a eu lieu le 22 août 1485. Le titre doit être ""Guerre des Deux-Roses"" car il s'agit d'une guerre civile discontinue. La description est cohérente avec ces modifications.","Mettre à jour la date au 22 août 1485 et le titre à ""Guerre des Deux-Roses"".",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
bad1912a-6727-4643-98c3-f4f8dc1c3473,Pasteur réfute la génération spontanée,1859-01-01,"En 1859, Louis Pasteur, chimiste et biologiste français, réalise des expériences cruciales qui réfutent définitivement la théorie de la génération spontanée, une croyance ancienne selon laquelle la vie pouvait émerger de matière non vivante. Ses expériences, menées avec des ballons à col de cygne, démontrent que les micro-organismes présents dans l'air sont responsables de la contamination et de la décomposition, et non une force vitale spontanée.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_DATE,,1859-04-07,0.8,B,"La date du 7 avril 1859 correspond à la présentation des expériences de Pasteur à l'Académie des sciences, un événement clé dans la réfutation de la génération spontanée. La description est cohérente avec cet événement.",Mettre à jour la date avec la date précise de la présentation à l'Académie des sciences.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
f3f761ad-6917-4f20-a72b-04271a165a87,Invention de la presse à caractères mobiles en métal,1450-01-01,"Johannes Gutenberg, orfèvre de Mayence, perfectionne la presse à imprimer avec des caractères mobiles en alliage de plomb, d'étain et d'antimoine dans son atelier de la Hof zum Gutenberg. Cette innovation révolutionnaire permet l'impression rapide et précise de textes, notamment la Bible à 42 lignes.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,KEEP_ACCEPTABLE,,,0.6,C,"While the description mentions Gutenberg's work around 1450, pinpointing the exact year of the invention remains challenging based on the provided source. The title is acceptable and unambiguous.","Further research could solidify the exact date, but the current information is acceptable.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
a0d174bb-db92-4892-a29f-95848fe9b8fa,Porphyre publie « Contre les chrétiens »,0270-01-01,"Vers 270, Porphyre, philosophe néoplatonicien d'origine syrienne, publie « Contre les chrétiens ». Cet ouvrage, dont il ne subsiste que des fragments, constituait une critique virulente de la religion chrétienne. Porphyre y remettait en cause les dogmes, les pratiques et les Écritures chrétiennes. L'ouvrage fut condamné et détruit par les autorités chrétiennes au IVe siècle.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,KEEP_ACCEPTABLE,,,0.6,C,"La date exacte de publication de ""Contre les chrétiens"" est incertaine, mais la description indique ""vers 270"". L'information est acceptable en l'état.","Conserver l'événement avec la date actuelle, en notant l'incertitude dans la description.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
bef2de3a-7e94-483e-a33d-ed148b7aa320,Mariage de César Borgia avec Charlotte d'Albret,1501-01-01,"César Borgia, fils du pape Alexandre VI, épouse Charlotte d'Albret. Cette union politique renforce l'influence de Borgia et consolide ses ambitions territoriales en Italie.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0,C,La date du mariage n'est pas confirmée. Les sources disponibles ne permettent pas de valider l'année exacte.,Rechercher des sources primaires ou des ouvrages de référence sur la famille Borgia ou la noblesse française de l'époque pour confirmer la date du mariage.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
66bad4cd-00a2-41e5-b907-7e8f1ad81fb4,Deuxième conférence de La Haye,1930-01-01,"La Conférence de La Haye de 1930, qui s'est tenue à Paris et non à La Haye, visait à résoudre les questions des réparations de guerre allemandes après la Première Guerre mondiale, suite au Plan Young. Les acteurs clés incluaient des représentants des principales puissances alliées (France, Grande-Bretagne, Italie) et de l'Allemagne.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_DATE,,1930-01-03,0.9,B,La description mentionne 1930 et des sources confirment que la conférence a débuté le 3 janvier 1930.,Mettre à jour la date au 3 janvier 1930.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
5ea0142e-0a37-46ca-a9cf-fa522b56ade1,Affaire Elf : révélations judiciaires,1997-01-01,"L'affaire Elf, l'un des plus grands scandales politico-financiers de la Ve République, éclate en 1994 mais les révélations judiciaires majeures se produisent en 1997 avec les procès impliquant Loïk Le Floch-Prigent (ancien PDG d'Elf), André Tarallo (surnommé « Monsieur Afrique » d'Elf) et Christine Deviers-Joncour. Ces procès révèlent un système de corruption généralisée impliquant des détournements de fonds massifs, des rétrocommissions et le financement occulte de partis politiques.",INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,UPDATE_BOTH,Affaire Elf,1994-01-01,0.9,B,"The affair started in 1994, although major revelations occurred later. The title is shortened to the most common name. The description remains consistent with the updated date.",Update the date to the start of the affair (1994) and simplify the title to 'Affaire Elf'.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
fc051d4b-6b2e-44cc-9b2a-1574f6aaa094,Expansion de Teotihuacan,0500-01-01,"L'expansion de Teotihuacan vers 500 après J.-C. fut une période de domination politique et économique accrue dans la Mésoamérique. Cette expansion, menée par l'élite dirigeante de Teotihuacan, impliquait le contrôle des routes commerciales et l'établissement de colonies dans des régions clés.",INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,DELETE,,,0.9,B,"L'événement décrit une période d'expansion, ce qui n'est pas un événement singulier. La date est approximative. Pas de sources externes.",Supprimer car il s'agit d'une période et non d'un événement ponctuel.,"L'événement décrit une période d'expansion, ce qui n'est pas un événement singulier. La date est approximative et aucune source externe ne confirme une date précise. Le titre est acceptable, mais l'événement n'est pas approprié pour une ba…",REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
d584e6c1-ffe3-4195-a9c7-8b40dbf756a9,Insurrection du Rif : envoi de troupes françaises au Maroc,1925-01-01,"L'Insurrection du Rif, menée par Abd el-Krim, mettait en péril le protectorat espagnol au Maroc. Face à la déroute espagnole, la France, sous le gouvernement de Paul Painlevé, intervient militairement en 1925 pour soutenir son allié et protéger ses propres intérêts coloniaux dans la région.",INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,UPDATE_TITLE,Guerre du Rif,,0.9,A,Le titre actuel est trop spécifique. L'événement est connu sous le nom de Guerre du Rif. La description est cohérente avec cet événement plus large.,Mettre à jour le titre en 'Guerre du Rif' pour refléter le terme plus courant et englobant pour le conflit.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
59a9ae68-422c-476b-a203-c8612295e0ae,Publication du Rapport sur le Développement Humain par l'ONU,1999-01-01,L'ONU publie son premier Rapport sur le Développement Humain axé sur la mondialisation. Ce rapport a marqué une étape importante dans la mesure du progrès social et économique au-delà du simple PIB.,INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,UPDATE_BOTH,Publication du premier Rapport sur le développement humain,1990-05-01,0.9,B,"Le titre actuel est ambigu car le rapport est publié annuellement. La description fait référence au premier rapport. Selon Wikipédia et d'autres sources, le premier rapport a été publié en 1990. La date exacte de mai est une approximation raisonnable.",Conserver la date approximative de mai 1990 pour la publication du premier rapport.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
1e2a5557-a04d-4e30-982c-be4fbba5aedf,Mise en service du réacteur nucléaire français,1948-01-01,"La France inaugure ZOÉ, sa première pile atomique, marquant une étape cruciale dans le développement de l'énergie nucléaire française après la Seconde Guerre mondiale. Ce réacteur expérimental a ouvert la voie à la recherche et à l'industrie nucléaire dans le pays.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_BOTH,Mise en service de ZOÉ,1948-12-15,0.9,B,Plusieurs sources secondaires concordantes indiquent le 15 décembre 1948 comme date de mise en service de ZOÉ. Le titre est simplifié pour plus de concision.,Vérifier avec des sources primaires la date exacte de mise en service de ZOÉ.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
c81b2b9b-73bf-45f2-a0e5-dfecd1018322,Publication du premier livre imprimé sur les échecs,1497-01-01,La publication du premier livre imprimé sur les échecs par Luis Ramírez de Lucena marque un tournant. Il permit la diffusion du jeu et la standardisation de ses règles et stratégies à grande échelle.,INSUFFICIENT_EVIDENCE,preuve_insuffisante,REVIEW,REVIEW,,,0,C,L'audit précédent a conclu à un manque de preuves pour valider la date de publication. Aucune nouvelle source n'a été fournie pour confirmer la date de 1497. Il faut une source fiable pour valider la date.,Fournir une source fiable qui confirme la date de publication du livre d'échecs de Lucena.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
34585c1e-e66d-47c0-be02-ad4f1c779dc2,Acquisition de l'Alsace par la France,1681-01-01,"L'annexion de l'Alsace par la France, officialisée en 1681 sous Louis XIV, marque une étape cruciale dans l'expansion du royaume. Cette acquisition, contestée par le Saint-Empire romain germanique, a profondément modelé l'histoire et l'identité de la région.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_DATE,,1681-09-30,0.9,B,"La date du 30 septembre 1681 correspond à la prise de Strasbourg, événement majeur dans l'acquisition de l'Alsace par la France. La description est cohérente avec cet événement.",Mettre à jour la date pour refléter la prise de Strasbourg le 30 septembre 1681.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
d330fc2e-1e7e-4468-b352-b1623d260203,Développement du vélo de sécurité,1885-01-01,,INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,REVIEW,,,0,C,Le titre actuel suggère un processus et non un événement unique. La date est isolée et sans contexte clair. Il faut des sources plus précises pour identifier un événement spécifique ou reformuler le titre.,Rechercher des sources plus spécifiques sur l'invention ou la commercialisation du vélo de sécurité pour identifier une date précise ou reformuler le titre pour qu'il reflète une période ou un aspect plus général. Vérifier si un inventeur …,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
40cc94d3-3ab1-409a-b607-4beeabba2232,Anesthésie au protoxyde d'azote (Wells),1844-01-01,La première anesthésie au protoxyde d'azote réalisée par Horace Wells en 1844 a marqué une avancée importante dans le domaine de la chirurgie dentaire. Cette découverte a permis de soulager la douleur des patients et a ouvert la voie à l'utilisation de l'anesthésie en médecine.,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0,C,La date de 1844 pour la première anesthésie au protoxyde d'azote par Horace Wells nécessite une vérification plus approfondie. Aucune source fiable n'a été trouvée pour confirmer cette date précise.,"Rechercher des sources supplémentaires (articles scientifiques, biographies de Horace Wells, publications médicales de l'époque) pour confirmer la date exacte de la première anesthésie au protoxyde d'azote par Horace Wells.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
7c8f5ff6-2497-4814-a46f-a398af448415,Traité de Londres - Alliance entre Louis XI et Édouard IV,1474-01-01,"Alliance surprenante en 1474 : Louis XI et Édouard IV signent à Londres un traité de paix et d'amitié, marquant un rapprochement inattendu entre la France et l'Angleterre.",INSUFFICIENT_EVIDENCE,preuve_insuffisante,REVIEW,UPDATE_TITLE,Traité de Londres (1474),1474-01-01,0.7,B,"Le titre actuel est acceptable, mais il serait préférable d'ajouter l'année entre parenthèses pour le différencier des autres traités de Londres. La description correspond à la date. Wikipedia mentionne l'existence de ce traité.",Conserver l'événement avec le titre légèrement modifié pour plus de clarté. Rechercher des sources plus solides pour confirmer la date et les détails du traité.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
bd59d241-d6cd-4036-97c9-52f489005b50,Traité de Vienne et reconnaissance de la Pragmatique Sanction,1731-01-01,"Le Traité de Vienne (1731) voit la reconnaissance par plusieurs puissances de la Pragmatique Sanction de Charles VI, assurant la succession de sa fille Marie-Thérèse à la tête des possessions des Habsbourg.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_BOTH,Traité de Vienne (1731),1731-03-16,0.9,B,Le titre actuel est trop long et inclut un événement distinct (reconnaissance de la Pragmatique Sanction). Le Traité de Vienne de 1731 a été signé le 16 mars. La description est cohérente avec le traité de Vienne de 1731. Ajout de l'année au titre pour disambiguisation.,Mettre à jour le titre et la date avec les informations les plus précises disponibles. Conserver l'année dans le titre pour éviter la confusion avec d'autres traités de Vienne.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
f01d1b1f-0265-4892-828a-e983895fe3b0,Recréation de la compagnie des Mousquetaires,1657-01-01,"En 1657, Louis XIV recrée la compagnie des Mousquetaires du Roi, une unité d'élite initialement dissoute. Cette réorganisation vise à renforcer le pouvoir royal et l'efficacité militaire française, marquant une étape dans la centralisation du contrôle de l'armée par le monarque.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,Recréation de la compagnie des Mousquetaires du Roi,1660-01-01,0.6,C,"L'audit précédent propose 1660 comme date de recréation, mais les sources actuelles ne confirment pas cette date avec certitude. La date de 1657 est également incertaine. Il faut des sources plus solides pour valider la date de recréation.",Rechercher des sources primaires ou des ouvrages historiques faisant référence à la date exacte de la recréation de la compagnie des Mousquetaires du Roi. Vérifier si 1660 est bien la date la plus communément admise par les historiens.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
bdbf4ddb-5dd6-443d-a546-46f0624e99f4,Ouverture du premier hôpital militaire byzantin,0325-01-01,"325 : Byzance innove avec le premier hôpital militaire ! Un tournant majeur dans les soins aux soldats, signe de l'importance accordée à leur bien-être et à l'efficacité de l'armée.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,DELETE,,,0.1,C,L'information est non sourcée et contredite par les sources disponibles sur la médecine byzantine.,Supprimer l'événement car la date et l'existence même de l'événement sont incertaines.,La date de 325 n'est pas confirmée par les sources disponibles. L'existence même d'un hôpital militaire byzantin à cette date est douteuse. La médecine byzantine est documentée à partir de 400.,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
d7c6f07f-8934-44d7-9365-751a02494498,Marguerite Ire unit le Danemark et la Norvège,1387-01-01,"En 1387, Marguerite Ire, régente du Danemark et de Norvège après la mort de son fils Oluf II, manœuvre habilement pour consolider son pouvoir. Son objectif principal est d'assurer la succession de son petit-neveu, Éric de Poméranie, et de contrer l'influence de la Ligue hanséatique.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_DATE,Régence de Marguerite Ire sur le Danemark et la Norvège,1387-05-03,0.7,B,"Bien que Marguerite ait régné à partir de 1387, la date du 3 mai est celle où elle a été officiellement reconnue comme régente. Le titre est modifié pour refléter plus précisément la nature de son rôle.",Vérifier si la date du 3 mai 1387 est la date la plus pertinente pour marquer le début de sa régence effective.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
917521df-9a0d-475a-9638-68b7db89e46a,Fondation de Lübeck et essor de la Hanse,1159-01-01,"Cette date marque la refondation de la ville par Henri le Lion, duc de Saxe, un événement clé qui a lancé son essor commercial et préfiguré la Ligue hanséatique.",INSUFFICIENT_EVIDENCE,retrieval_insuffisant,REVIEW,KEEP_ACCEPTABLE,,,0.6,C,"Le titre ""Fondation de Lübeck et essor de la Hanse"" est acceptable car il décrit un événement clé. Cependant, la date de 1159 reste à confirmer avec des sources plus solides.","Rechercher des sources plus solides confirmant la date de fondation de Lübeck en 1159. Vérifier si ""refondation"" est le terme approprié.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
face7f2a-bd34-4bbc-ba58-5c7ad52017aa,Ouverture de l'hôpital de la Maternité de Madeleine Brès,1868-01-01,"En 1868, l'ouverture de l'hôpital de la Maternité, fondé par Madeleine Brès, première femme médecin française, marquerait une avancée significative dans l'accès aux soins pour les femmes et les enfants, et un défi aux normes sociales de l'époque. Cette initiative s'inscrit dans un contexte de progrès médical et de revendications féministes émergentes.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0.1,C,L'audit précédent n'a pas trouvé de source fiable pour confirmer la date et l'existence de l'hôpital fondé par Madeleine Brès. La source actuelle pointe vers un autre hôpital. Nécessite une vérification approfondie.,"Rechercher des sources primaires ou secondaires fiables (archives hospitalières, biographies de Madeleine Brès, articles de presse de l'époque) pour confirmer l'existence de l'hôpital de la Maternité de Madeleine Brès et sa date d'ouvertur…",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
0543e7a5-bea7-4cb0-afbd-6eeff3c7f1c5,Henri Fabre fait voler le premier hydravion,1910-01-01,"En mars 1910, Henri Fabre, ingénieur français, réussit le premier vol d'un hydravion, le Fabre Hydravion, marquant une étape cruciale dans le développement de l'aviation. Cet événement se déroule dans un contexte d'effervescence autour de l'aviation naissante, avec des figures comme les frères Wright et Louis Blériot repoussant les limites du vol.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_DATE,Premier vol de l'hydravion d'Henri Fabre,1910-03-28,0.9,B,La description mentionne mars 1910. Plusieurs sources secondaires indiquent le 28 mars 1910 comme date du premier vol. Le titre est légèrement modifié pour plus de précision.,Vérifier avec des sources primaires la date exacte du premier vol.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
0849c842-6626-4574-a547-24b5e93f86aa,Turgot nommé Contrôleur général des finances,1774-01-01,"1774 : Turgot, l'économiste visionnaire, est nommé Contrôleur général des finances. Un espoir de réforme émerge pour sauver le royaume de la faillite ! Son ambition : moderniser l'économie et alléger le fardeau fiscal du peuple.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_DATE,Nomination de Turgot comme contrôleur général des finances,1774-08-24,0.9,B,La date du 24 août 1774 est la date de nomination de Turgot. Le titre est reformulé pour être plus précis.,Vérifier avec des sources secondaires la date exacte de la nomination.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
ad7b668b-c80d-4222-9232-3a7b9744312d,Ouverture d'un centre de retraitement nucléaire,1952-01-01,L'ouverture du centre de retraitement de Windscale (Sellafield) marque un engagement précoce du Royaume-Uni envers l'énergie nucléaire. Cette installation pionnière visait à gérer les déchets radioactifs issus de la production d'énergie et d'armement nucléaire.,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_DATE,,1952-02-15,0.7,B,Plusieurs sources (dont le site de l'AIEA) indiquent que le centre de Windscale a commencé à fonctionner en février 1952. La date exacte du 15 février est mentionnée dans un rapport de l'AIEA. La description reste cohérente.,Mettre à jour la date avec la date la plus précise disponible (15 février 1952).,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
2d405257-6f01-4c1b-a0d6-21c16c94171e,Prise de Tours par les Normands,0903-01-01,"En 903, Tours, alors sous l'autorité du comte Thibaud l'Ancien, subit un raid dévastateur des Vikings, également appelés Normands. Cette attaque s'inscrit dans une période de troubles et d'invasions répétées qui affectent le royaume franc.",INSUFFICIENT_EVIDENCE,preuve_insuffisante,REVIEW,REVIEW,,,0,C,Les sources actuelles ne confirment pas la date de 903 pour le raid Normand sur Tours. Les sources disponibles concernent une bande dessinée.,"Rechercher des sources historiques fiables (articles scientifiques, ouvrages d'histoire) qui confirment la date du raid Normand sur Tours. Vérifier si d'autres sources mentionnent des raids normands à Tours à cette époque.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
8feb99a5-08c4-4e9f-96fc-3f0cbf1d8f4c,Discours de Chirac à l'ONU sur le changement climatique,1987-01-01,"En 1987, la prise de conscience des enjeux climatiques s'intensifie à l'échelle internationale. Le rapport Brundtland, 'Notre avenir à tous', publié la même année, met en évidence la nécessité d'un développement durable. Jacques Chirac, alors Premier ministre français, saisit l'opportunité de l'ONU pour positionner la France comme un acteur clé dans la lutte contre la dégradation de l'environnement, un sujet encore émergent dans le débat politique mondial.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0.5,C,"La date de 1987 est plausible d'après la description, mais aucune source ne confirme la date exacte du discours.",Rechercher des sources primaires ou des articles de presse de l'époque qui mentionnent explicitement le discours de Jacques Chirac à l'ONU sur le changement climatique et sa date précise. Consulter les archives de l'ONU pourrait être utile.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
4c9f58df-04ed-40bf-ab23-b7f8d37f399a,Chrétien de Troyes écrit Lancelot,1177-01-01,"Chrétien de Troyes compose 'Lancelot', un roman courtois majeur. Il façonne ainsi la romance arthurienne et influence durablement la littérature médiévale en France.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_TITLE,Lancelot ou le Chevalier de la charrette,,0.9,B,Le titre actuel est incomplet. Le titre complet du roman est 'Lancelot ou le Chevalier de la charrette'. La date de publication est inconnue.,Mettre à jour le titre pour correspondre au titre complet du roman. La date de publication est inconnue et ne peut être précisée.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
8c8ae177-ba06-41da-8278-d41399018c9d,Agrandissement de la mosquée de Kilwa Kisiwani,1330-01-01,"La Grande Mosquée de Kilwa Kisiwani connut une expansion significative vers 1324 sous le règne du sultan al-Hasan ibn Sulaiman, marquant l'apogée de la puissance et de la richesse de Kilwa en tant que centre commercial de l'or et de l'ivoire.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_DATE,Agrandissement de la mosquée de Kilwa Kisiwani,1324-01-01,0.7,B,"La description indique un agrandissement significatif vers 1324. Utiliser cette date comme proposition semble raisonnable, bien qu'une source plus précise serait idéale.","Continuer la recherche de sources pour confirmer la date exacte. Si aucune source plus précise n'est trouvée, conserver 1324 comme date approximative.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
9b409745-e941-4719-b45c-84d1d4e826ea,Fondation de l'abbaye de Lessay,1056-01-01,La fondation de cette abbaye normande est estimée aux alentours de 1056 par le baron Richard Turstin Haldup.,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,KEEP_ACCEPTABLE,Fondation de l'abbaye de Lessay,1056-01-01,0.6,C,"La description indique une estimation de la fondation vers 1056. Bien que ce ne soit pas une date précise, elle est mentionnée dans la description. On conserve donc avec un niveau de confiance faible.","Conserver la fiche avec la date approximative de 1056, en attendant de trouver une source plus précise.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
24572deb-89ed-4a02-9e60-6ce065bb6665,"Révélation publique sur les risques de l'amiante, suivie de poursuites judiciaires",1995-01-01,"L'affaire de l'amiante en 1995 marque une étape cruciale dans la reconnaissance des dangers sanitaires liés à ce matériau, largement utilisé dans la construction depuis le début du 20ème siècle. L'Association Nationale de Défense des Victimes de l'Amiante (ANDEVA), fondée en 1996, joue un rôle clé dans la médiatisation de l'affaire et le soutien aux victimes, tandis que des figures comme Henri Pézerat, chercheur au CNRS, alertent sur les risques dès les années 1970.",INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,REVIEW,,,0.2,C,"L'événement décrit est trop vague. Il s'agit d'une prise de conscience progressive des risques de l'amiante, et non d'un événement unique et daté. La description mentionne la fondation de l'ANDEVA en 1996 et les alertes d'Henri Pézerat dès les années 1970, ce qui indique une période plus qu'un événement précis.","Rechercher un événement spécifique et daté lié à la révélation des risques de l'amiante. Si aucun événement précis ne peut être identifié, envisager la suppression de la fiche.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
d11b8523-2155-42b1-a6db-53c28f522be3,Voyage officiel de De Gaulle en URSS,1966-01-01,"Le voyage officiel du Général de Gaulle en URSS en 1966 s'inscrit dans sa politique d'indépendance nationale et de rapprochement Est-Ouest, visant à affirmer la France comme une puissance indépendante entre les blocs américain et soviétique. Les principaux acteurs étaient Charles de Gaulle et les dirigeants soviétiques, notamment Leonid Brejnev.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_DATE,,1966-06-20,0.9,B,L'audit précédent a identifié des sources indiquant que le voyage a débuté le 20 juin 1966. La description correspond bien à cet événement.,Mettre à jour la date de l'événement au 20 juin 1966.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
76ef1328-2f08-4d35-a07a-dfc0aa138f45,Grand séisme de Kaboul,1505-01-01,"Le séisme frappe Kaboul sous le règne de Babur, premier empereur moghol, qui le décrit dans son autobiographie 'Baburnama'. La ville était alors un centre important de la route commerciale entre l'Inde et l'Asie centrale.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0,C,"La date du séisme (1505) est mentionnée dans la description, mais n'est pas confirmée par des sources externes fiables. L'autobiographie de Babur n'est pas fournie. Il faut trouver une source qui confirme la date.",Rechercher des sources historiques ou sismiques qui confirment la date du séisme de Kaboul. Consulter des bases de données de séismes historiques.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
