id,current_title,current_date,decision,final_decision,proposed_title,proposed_date_iso,review_required,evidence_level,confidence,status,result_bucket,reasoning_short,recommendation
bb4d0e51-7bc6-4f21-9826-6c89ff74bcfc,Translation des reliques de saint Liboire,0836-01-01,KEEP,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,preuve_insuffisante,"The description clearly states the translation of Saint Liboire's relics in 836 to Paderborn. While the provided sources don't directly confirm the date, the event itself is plausible and consistent with the historical context. Further research could strengthen the evidence.",Maintain the current title and date. Consider adding sources that specifically mention the translation of Saint Liboire's relics to Paderborn in 836 to improve the evidence level.
1f46a839-7c18-4a5e-b653-db5130ca5232,Politique de non-intervention en Espagne de la France,1936-01-01,UPDATE_BOTH,UPDATE_BOTH,Politique de non-intervention dans la guerre d'Espagne,1936-08-08,true,A,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,La politique de non-intervention a été mise en œuvre pendant la guerre d'Espagne (1936-1939). La date du 8 août 1936 correspond à la déclaration officielle de non-intervention. Le titre est mis à jour pour plus de précision et pour correspondre à l'appellation la plus courante.,Mettre à jour la date au début de la politique de non-intervention pendant la guerre civile espagnole. Mettre à jour le titre pour plus de précision.
cbc0ecf8-3600-40e2-84bf-bd89f51906d0,Découverte des premiers métamatériaux,2000-01-01,UPDATE_TITLE,REVIEW,Métamatériaux : développement et applications,,true,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,The previous audit correctly identified that the description refers to a period of development rather than a single discovery. The proposed title better reflects this broader context.,Accept the proposed title change to reflect the development and applications of metamaterials. The description supports this broader scope.
2ef923ea-9571-468f-b22b-575c567e925d,Construction de la forteresse de Derbent,0465-01-01,UPDATE_DATE,REVIEW,,0438-01-01,true,B,0.9,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,"Wikidata (Q131416) indique une date de début de construction en 438. La description mentionne 465, ce qui est incohérent. La date de Wikidata est plus précise et semble plus fiable que l'information implicite dans la description actuelle.",Mettre à jour la date de construction de la forteresse de Derbent à 438 selon Wikidata et vérifier la description.
a219c013-a4ce-4913-9b83-d6fe52b84aec,L'arianisme devient dominant chez les Goths,0341-01-01,REVIEW,REVIEW,,,true,C,0.5,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"L'adoption de l'arianisme par les Goths est un processus qui s'est étalé sur plusieurs années. La date de 341 est mentionnée, mais il est difficile de la confirmer comme un point de bascule unique. Les sources actuelles ne permettent pas de valider ou d'invalider la date avec certitude.",Nécessite une recherche plus approfondie pour déterminer si 341 est une date significative ou si une formulation plus générale est préférable.
e3f160c4-b4d0-4e48-af6a-53037ca23f5a,Destruction de l'Université de Nalanda,1193-01-01,UPDATE_DATE,REVIEW,Destruction de l'université de Nalanda,,true,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date exacte de la destruction est incertaine. Il est préférable de supprimer la date et de conserver le titre.,Supprimer la date car elle est incertaine. Le titre est correct et correspond à l'événement.
630689d2-f02b-4aee-b226-84d855a6afd7,Le scandale de l'esclavage au Congo belge,1908-01-01,UPDATE_TITLE,REVIEW,Scandale de l'État indépendant du Congo,,true,A,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,"Le titre actuel est acceptable mais peut être amélioré pour correspondre à l'appellation la plus courante et officielle de cet événement. Le terme 'État indépendant du Congo' est plus précis que 'Congo belge' pour cette période. L'événement est une période, pas un événement singulier.",Mettre à jour le titre pour plus de précision historique.
ac95395a-8298-4251-ba0d-b192b6ae429d,Fondation du Ku Klux Klan (moderne),1915-01-01,UPDATE_BOTH,REVIEW,Fondation du second Ku Klux Klan,1915-09-01,true,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,Le titre est amélioré pour plus de clarté. La date du 1er janvier 1915 est incorrecte. La fondation du second KKK a eu lieu en septembre 1915. La description est cohérente avec cette information.,Vérifier si le 1er septembre est la date exacte ou une date approximative de septembre 1915.
72b75444-ab7b-4cf4-8e59-6a76be062b76,Ouverture du musée parisien consacré aux arts et civilisations non occidentales,2006-01-01,UPDATE_BOTH,UPDATE_BOTH,Ouverture du musée du quai Branly - Jacques Chirac,2006-06-20,true,A,0.9,INSUFFICIENT_EVIDENCE,preuve_insuffisante,"La date d'ouverture du musée du quai Branly est le 20 juin 2006, et non le 1er janvier 2006. Le titre est un peu long, mais c'est le nom officiel. Plusieurs sources concordantes confirment la date.",Mettre à jour la date avec la date correcte d'ouverture du musée et conserver le titre officiel.
4ea1ec88-5820-42f3-9d1e-91e1a2facf66,Première photographie couleur,1861-01-01,UPDATE_DATE,REVIEW,,1861-05-17,true,B,0.8,INSUFFICIENT_EVIDENCE,absence_de_singularite,"La date du 17 mai 1861 correspond à la première démonstration publique de la photographie couleur par James Clerk Maxwell, ce qui est plus précis que le 1er janvier 1861.",Mettre à jour la date au 17 mai 1861 pour refléter la date précise de la première démonstration publique de la photographie couleur par James Clerk Maxwell.
715f2030-129a-40cb-9a7f-a5eb99927f82,Premiers essais thermonucléaires (bombe H) par les États-Unis et l'URSS,1952-01-01,UPDATE_TITLE,REVIEW,Essais thermonucléaires,,true,B,0.7,INSUFFICIENT_EVIDENCE,absence_de_singularite,"The current title refers to multiple events. The proposed title is more general and accurate, encompassing all tests. The description remains consistent with the broader topic.",Update the title to 'Essais thermonucléaires' to encompass all tests by different countries. Consider creating separate entries for specific significant tests if more details are available.
17f1837a-c953-493b-b83b-de1d85049ec4,Le scandale du Crédit Mobilier,1867-01-01,UPDATE_DATE,UPDATE_DATE,Scandale du Crédit Mobilier,1872-01-01,false,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Le scandale éclate en 1872, comme l'indique l'article Wikipédia. La date actuelle (1867) est donc incorrecte. Le titre est correct et correspond à l'appellation standard.","Mettre à jour la date à 1872-01-01, date de l'éclatement du scandale."
10409bb1-8135-4fc6-bbf7-07a1ef4bd01f,Extension des centres d'apprentissage de l'Éducation nationale,1950-01-01,KEEP_ACCEPTABLE,REVIEW,,,true,C,0.6,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"La description mentionne 1950, ce qui suggère une date plausible, mais sans source externe fiable, le niveau de preuve reste faible. Le titre est acceptable.","Conserver l'événement avec la date actuelle, mais continuer à chercher des sources plus solides pour confirmer la date de 1950."
61668c0e-7383-4c97-b4c8-300b2a39abb1,Tacite publie Les Annales,0116-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,Publication des Annales de Tacite,0116-01-01,false,B,0.7,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Le titre est amélioré pour plus de clarté. La date est conservée car elle est mentionnée dans la description et aucune source ne la contredit directement, bien qu'elle soit incertaine.",Conserver la fiche avec le titre et la date actuels. Surveiller si des sources plus précises émergent.
875a318d-6eb9-4803-a51a-c5cdc2f4b65c,Université d'Oxford reçoit sa charte royale,1133-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,La date de 1133 pour la charte royale de l'Université d'Oxford est incertaine. Les sources actuelles ne confirment pas cette date et concernent l'Université de Reading.,"Rechercher des sources fiables concernant la date d'octroi de la charte royale à l'Université d'Oxford. Vérifier si l'université a reçu une charte royale en 1133 ou si l'événement décrit est autre chose (par exemple, une reconnaissance inf…"
0608f05b-687e-4b03-9cbe-c685eb0202be,Création du franc,1360-01-01,UPDATE_DATE,REVIEW,Création du franc,1360-12-05,true,B,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date du 5 décembre 1360 correspond à la date de l'ordonnance royale créant le franc. La description est cohérente avec cet événement.,Mettre à jour la date avec la date précise de l'ordonnance.
9d7512e1-b566-45d0-b4f5-c5b593619acb,Achèvement des fresques de Signorelli à Orvieto,1504-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date de 1504 pour l'achèvement des fresques n'est pas confirmée par les sources fournies. Il faut des sources plus spécifiques sur l'œuvre de Signorelli à Orvieto.,Rechercher des sources d'histoire de l'art ou des biographies de Luca Signorelli qui confirment la date d'achèvement des fresques dans la chapelle San Brizio à Orvieto.
55eabf66-7b32-4c6f-80ee-1784f306f777,Premier moulin à papier en France,1320-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date de 1320 pour le premier moulin à papier en France n'est pas confirmée par les sources disponibles. L'article Wikipedia sur les moulins à papier ne mentionne pas de date précise pour l'établissement du premier moulin en France.,Rechercher des sources supplémentaires pour confirmer l'année exacte de l'établissement du premier moulin à papier en France. Vérifier si Troyes est bien le lieu de ce premier moulin. Consulter des ouvrages spécialisés sur l'histoire de l'…
efc594ba-1e31-4ac2-befe-448c611b01c7,Henri Plantagenêt s'empare de la vicomté de Thouars,1156-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,"L'événement semble correct et cohérent avec la description. La liste des vicomtes et ducs de Thouars sur Wikipédia confirme l'existence de la vicomté et la période concernée. Bien qu'une source plus directe serait préférable, l'absence de contestation et la cohérence interne permettent de valider avec un niveau de con…","Conserver l'événement tel quel, mais envisager une recherche de sources plus spécifiques à l'avenir pour renforcer la preuve."
ef583ac5-6641-4752-8944-ee2df754ecd6,Affaire des diamants de Bokassa,1975-01-01,UPDATE_DATE,REVIEW,Affaire des diamants de Bokassa,1979-10-01,true,A,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,"La date actuelle (1975) correspond au début des relations entre Bokassa et Giscard d'Estaing, mais l'affaire éclate en octobre 1979 suite aux révélations du Canard enchaîné. La description doit être cohérente avec la date de début du scandale.","Mettre à jour la date au 1er octobre 1979, date du début du scandale selon l'article Wikipédia. Ajuster la description pour qu'elle corresponde au déclenchement de l'affaire."
b4f257b1-a87e-49fa-a01e-88b88c2af356,Rattachement du Comté de Toulouse,1271-01-01,UPDATE_DATE,REVIEW,Rattachement du comté de Toulouse au royaume de France,1271-12-04,true,B,0.8,INSUFFICIENT_EVIDENCE,preuve_insuffisante,Le rattachement du comté de Toulouse au royaume de France a eu lieu en décembre 1271. La date précise est le 4 décembre 1271 (source : https://www.herodote.net/4_decembre_1271-evenement-12711204.htm).,Vérifier la cohérence de la description avec la date précise du 4 décembre 1271.
e83d4de0-7130-4b29-bb72-f7053ae8e836,Marco Polo quitte la Chine,1292-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date exacte du départ de Marco Polo de Chine est incertaine et nécessite une vérification plus approfondie. Les sources actuelles sont insuffisantes pour confirmer la date.,Effectuer une recherche approfondie dans des sources historiques fiables pour confirmer la date exacte du départ de Marco Polo de Chine.
82cb2477-f2bd-46a9-a0d9-bef43e2bc6ac,Invention du haut fourneau en Chine,1068-01-01,UPDATE_DATE,REVIEW,,,true,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date précise de 1068 n'est pas confirmée par la source Wikipédia. L'article indique un usage dès le Ier siècle. Il est donc préférable de supprimer la date.,Remove the specific date as the invention of the blast furnace in China occurred earlier than 1068. The description should be updated to reflect the broader timeframe.
98a70c7c-1e71-45f3-8985-9e18de73114e,Cousteau invente le scaphandre,1943-01-01,KEEP,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"La description et le titre sont cohérents. Bien que la date exacte puisse être difficile à confirmer avec une certitude absolue, l'année 1943 est largement acceptée comme l'année de l'invention du scaphandre autonome par Cousteau.","Conserver l'événement tel quel, mais continuer à rechercher des sources plus solides pour confirmer la date exacte."
d9315af5-48f2-4098-9335-00a5f3cd6ecc,Signature des accords d'assistance mutuelle franco-américains,1951-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,The previous audit couldn't confirm the date. No new sources were provided to confirm the date. Requires a human review to find reliable sources to confirm the date of the event.,"Provide reliable sources that explicitly mention the date of the ""Signature des accords d'assistance mutuelle franco-américains""."
935b235c-67c9-45e8-be8c-56217eee2ab6,Proclus succède à Plutarque à l'Académie,0437-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"L'année de succession de Proclus à Plutarque à l'Académie n'est pas confirmée par les sources disponibles. L'information est potentiellement correcte, mais nécessite une vérification plus approfondie.",Rechercher des sources fiables qui confirment l'année de la succession de Proclus à l'Académie d'Athènes.
0010b463-833c-4fb3-bbdb-b06c18f4bd58,Soulèvement de Décembristes en Russie,1825-01-01,UPDATE_DATE,UPDATE_DATE,,1825-12-26,false,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,Le soulèvement des Décembristes a eu lieu le 26 décembre 1825 (14 décembre selon le calendrier julien). De nombreuses sources confirment cette date.,Mettre à jour la date au 26 décembre 1825.
ae523de4-8d52-4114-ab4a-c1bdfc22dbd4,Lister publie sur l'antisepsie,1867-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.9,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,Le titre 'Lister publie sur l'antisepsie' est acceptable car il est clair et concis. La description confirme l'événement et la date. Pas besoin de modification majeure.,"Conserver la fiche telle quelle, en vérifiant si d'autres publications importantes de Lister méritent également d'être incluses dans la base de données."
30a60461-5e57-470f-b18e-272b09bba704,Programme autoroutier du Plan Monnet,1951-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"The description links the program to the Plan Monnet and the post-WWII period. While a precise start date is difficult to pinpoint, 1951 is a plausible estimate. No strong evidence suggests a different date or title. Keeping the current information is acceptable in the absence of more definitive sources.",Keep the current title and date. Further research could focus on identifying specific legislative acts or official announcements related to the program's implementation.
5f43c90b-7188-42d3-846e-c0d6eaaf84ea,Fondation de la Société de la paix de New York,1815-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,preuve_insuffisante,La date de fondation de la Société de la paix de New York n'est pas confirmée par des sources fiables. Nécessite une vérification humaine pour trouver des sources.,Rechercher des sources externes (autres que Wikipédia et Wikidata) confirmant la date de fondation de la Société de la paix de New York.
