id,titre,date_in_db,date_candidate,precision,status,result_bucket,confidence,needs_human_review,recommendation,matched_article_fr,matched_article_en,wikidata_id
82fb1da1-7a51-46df-ba76-3bb78f3186a9,Conquête du Gujarat par Mahmud de Ghazni,1026-01-01,1026-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.5,false,Provide external sources to confirm the year of the conquest.,,,
ac95395a-8298-4251-ba0d-b192b6ae429d,Fondation du Ku Klux Klan (moderne),1915-01-01,,,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,0,true,Provide sources that specifically mention the founding year of the second Ku Klux Klan.,Ku Klux Klan,,Q47131
00c03f1f-e753-4670-95bc-0b51d385eef1,"Couronnement Charles le Simple, roi Francie occidentale",0898-01-01,0898-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0.8,false,Aucune recommandation nécessaire.,https://fr.wikipedia.org/wiki/Charles_III_le_Simple,,Q187519
b057d03c-b783-45b2-ae5a-cfda78c6c997,Capitulation de La Rochelle,1628-01-01,1628-01-01,year,CONFIRMED,confirme,0.9,false,No changes needed.,wikipedia_fr_article,,Q815170
ae3b80ae-09d2-4673-a2e7-c3583a308e36,Couronnement d'Otton III comme empereur du Saint-Empire romain germanique,0996-01-01,,,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,0,true,Rechercher des sources externes confirmant l'année du couronnement d'Otton III.,,,Q12548
9e6dc87a-7539-4f61-81dd-379c5927f337,Passage à l'euro,2002-01-01,2002-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 2002.,Euro,,Q4916
72b75444-ab7b-4cf4-8e59-6a76be062b76,Ouverture du musée parisien consacré aux arts et civilisations non occidentales,2006-01-01,,,INSUFFICIENT_EVIDENCE,preuve_insuffisante,0,true,Ajouter une source externe fiable confirmant l'année d'ouverture du musée du quai Branly.,,,Q860994
7623a59b-0eca-40a3-970d-e431f6ffbab5,Renversement du gouvernement Mendès France,1955-01-01,1955-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0.8,false,No change needed.,,,Q591799
b7115fce-03b7-4160-adcd-21c4f733b7ad,Prix Goncourt 1911 : Alphonse de Châteaubriant,1911-01-01,1911-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de l'événement.,wikipedia_fr_article,wikipedia_en_article,Q373251
a5de72c7-834f-455d-beab-cc320b5d73bc,Création du duché de Bourgogne,0888-01-01,0880-01-01,year,POTENTIAL_DATE_ERROR,divergence_date,0.7,false,"Vérifier si 880 est la date la plus précise disponible, ou si 888 est plus appropriée selon d'autres sources.",Duché de Bourgogne,,Q4712
f9104b2e-9a49-4a50-888a-9646de78d868,Le suicide collectif de Jonestown,1978-01-01,1978-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1978.,,,Q142824
062dea54-fd21-4f07-8eae-52c118e9d2d2,Conséquences de l'indépendance de l'Inde sur la guerre d'Indochine,1947-01-01,1947-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0.7,false,Vérifier si l'indépendance de l'Inde a eu lieu précisément en 1947 et si c'est la date la plus pertinente pour cet événement.,,,Q748780
6ce54a90-a8cf-4704-b0b9-c0b77f798e18,Shakespeare écrit Hamlet,1601-01-01,,,DISPUTED_DATE,date_disputee,0.3,true,Vérifier les dates de composition et publication d'Hamlet dans des sources académiques.,https://fr.wikipedia.org/wiki/Hamlet,,Q41567
50a4c1d1-72b6-4cbc-a349-12c71823f32a,French Opposition to the 2003 Iraq War,2003-01-01,2003-01-01,year,CONFIRMED,confirme,0.9,false,No change needed.,,2003 invasion of Iraq,Q107802
94c54e3b-d514-474c-a99e-4dadaace7dc8,Lancement de la PlayStation 2,2000-01-01,2000-01-01,year,CONFIRMED,confirme,0.9,false,Confirmation de la date de lancement de la PlayStation 2 en 2000.,PlayStation 2,,Q10680
cfd530ae-4c57-487b-b5d3-d6d086caaa7c,Fortifications d’Autun,0271-01-01,0271-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0.8,false,Vérifier si d'autres sources confirment la fortification d'Autun en 271.,,,Q543586
8b34fe7c-238c-47ab-a2f8-3623c0e1ac92,Les Bleus (France) triomphent en Ligue des Nations face à l'Équipe espagnole,2021-01-01,2021-01-01,year,CONFIRMED,confirme,0.9,false,Aucune action nécessaire.,,,Q166776
34a90d43-c780-4bd2-a208-c3453de3db09,Fondation de la dynastie Tang,0618-01-01,0618-01-01,year,CONFIRMED,confirme,1,false,Confirmer la date de fondation de la dynastie Tang comme étant 618.,wikipedia_fr_article,,Q9683
c365dcdb-1ab9-420f-9799-31d280e24544,Début de la conquête de l'Empire aztèque par Hernán Cortés,1519-10-01,1519-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0.8,false,Confirmer la date de 1519 comme le début de la conquête de l'Empire aztèque par Hernán Cortés.,Hernán Cortés,,Q7326
54b9664d-947c-431d-9e01-acb6aaf5df74,Première dissection humaine publique par Mondino de Luzzi,1315-01-01,,,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,0,true,Fournir des sources externes pour confirmer l'année de l'événement.,,,
4ea1ec88-5820-42f3-9d1e-91e1a2facf66,Première photographie couleur,1861-01-01,,,INSUFFICIENT_EVIDENCE,absence_de_singularite,0,true,"Reject. The title describes a technological domain, not a singular event. More specific information is needed to identify a specific year.",Photographie couleur,,Q166509
cd10c44c-4f98-4fdd-8aaf-7e6c2c2fc3ba,Prix Goncourt 1929 : Marcel Arland,1929-01-01,1929-01-01,year,CONFIRMED,confirme,0.9,false,Aucune action nécessaire.,wikipedia_fr_article,wikipedia_en_article,Q59076
fcf2ab77-9e63-48ee-ac5e-3ffea535da29,Michel-Ange commence la fresque du plafond de la chapelle Sixtine,1508-01-01,1508-01-01,year,CONFIRMED,confirme,1,false,No change needed.,Plafond de la chapelle Sixtine,,Q844675
f59214d5-0dc3-40b3-8bfe-28b319081602,Déposition de Charles III le Simple,0922-01-01,0922-01-01,year,CONFIRMED,confirme,0.9,false,No change needed.,Charles III le Simple,,Q187519
31f85656-df8e-412a-a53e-1f525076e59f,"Le Front national remporte la mairie de Vitrolles, marquant une percée électorale locale",1997-01-01,1997-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.5,false,Ajouter des sources externes confirmant la victoire du Front National à Vitrolles en 1997.,,,
444c8212-0b0a-4263-9a7b-7a603235db94,Achèvement de la construction du Taj Mahal à Agra,1648-01-01,1648-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1648 comme année d'achèvement de la construction du Taj Mahal.,Taj Mahal,,Q9141
8abf721e-326b-4e14-9917-32a700dd9986,Début de la construction du pont de Mostar,1575-01-01,1575-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0,false,Ajouter des sources externes fiables confirmant l'année de début de la construction du pont de Mostar.,,,Q12280
00a92624-6cf7-4551-9b4f-d38a382d56c8,Philippe Ier répudie Berthe de Hollande,1092-01-01,1092-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0.8,false,No change needed.,Berthe de Hollande,,Q77254
c76aaadb-b03b-4615-b98e-3a2ec55ff798,Lancement du Spoutnik 2,1957-11-03,1957-01-01,year,CONFIRMED,confirme,1,false,Confirmer la date de 1957 pour le lancement du Spoutnik 2.,https://fr.wikipedia.org/wiki/Spoutnik_2,,Q190555
58480722-59e7-47fc-842f-18955bc175d9,Nicolas Appert invente la conserve,1810-01-01,1810-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0.8,false,None,https://fr.wikipedia.org/wiki/Nicolas_Appert,,Q39637
715f2030-129a-40cb-9a7f-a5eb99927f82,Premiers essais thermonucléaires (bombe H) par les États-Unis et l'URSS,1952-01-01,,,INSUFFICIENT_EVIDENCE,absence_de_singularite,0,true,"Reject. The title describes multiple events, not a single event in a specific year. Requires more specific information to identify a unique event.",,,Q625107
7d9e3bbd-d3fc-44bd-a6af-4e21f0388ef9,Naufrage du Mary Rose,1545-01-01,1545-01-01,year,CONFIRMED,confirme,1,false,Aucune.,Mary Rose,,Q544894
e97f5954-db62-4e9c-84a0-e96c6393017b,Adoption de la Constitution civile du clergé,1790-07-12,1790-01-01,year,CONFIRMED,confirme,0.9,false,No changes needed.,wikipedia_fr_article,wikipedia_en_article,Q206979
c59a5a18-7737-4fac-bf6c-dc86ebbe037e,Exploration des abysses par la mission Alvin,1977-01-01,1977-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.8,false,Confirmer l'événement avec l'année 1977.,Exploration des abysses,,Q3062149
17f1837a-c953-493b-b83b-de1d85049ec4,Le scandale du Crédit Mobilier,1867-01-01,,,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,0,true,Further research is needed to determine the exact year the scandal occurred.,wikipedia_fr_article,,Q3002417
2b79eef9-374f-4e12-bfdf-18735b396fa6,Fondation du Sheffield Football Club,1857-01-01,1857-01-01,year,CONFIRMED,confirme,0.9,false,No change needed.,wikipedia_fr_article,,Q18491
2161167d-05e3-4a79-a55a-1d88d40bf625,Sécheresse et famine en Égypte fatimide,1070-01-01,1070-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.5,false,Ajouter des sources externes pour confirmer l'année 1070.,,,
374bc8c0-6bbc-4e5e-acda-446d8e002893,Publication de 'La Case de l'oncle Tom',1852-01-01,1852-01-01,year,CONFIRMED,confirme,0.9,false,No change needed.,https://fr.wikipedia.org/wiki/La_Case_de_l%27oncle_Tom,,Q2222
1104453b-fc4f-44bf-838c-3b73554ea15c,Attentat de Beyrouth – soldats français au Liban,1983-01-01,1983-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1983.,https://fr.wikipedia.org/wiki/1983_au_Liban,,Q60650852
2eee3d51-54b4-4284-be72-799fecc5639b,Dernier voyage du paquebot France,1974-01-01,1974-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.8,false,Vérifier avec des sources plus spécifiques sur l'histoire du paquebot France.,,,Q697196
10409bb1-8135-4fc6-bbf7-07a1ef4bd01f,Extension des centres d'apprentissage de l'Éducation nationale,1950-01-01,,,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,0,true,Further research is needed to find a reliable source that confirms the year of the event.,,,Q118279347
fc23bb86-d22d-45d4-9f72-242ca263e104,Reconnaissance officielle de l’Ordre du Temple,1129-01-01,1129-01-01,year,CONFIRMED,confirme,0.9,false,No change needed.,Ordre du Temple,,Q41300
337ef12b-ecb8-4078-9923-c4640be4cd21,Découverte de la photosynthèse par Jan Ingenhousz,1779-01-01,1779-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0,false,Ajouter une source externe qui confirme l'année exacte de la découverte de la photosynthèse par Jan Ingenhousz.,,,Q11982
7f1dc9ad-5ef8-4809-888e-41bc2dbfd935,Première mention de Berne,1191-01-01,1191-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0,false,"Rechercher des sources externes fiables (articles historiques, publications académiques, etc.) qui confirment l'année 1191 comme étant celle de la première mention écrite de Berne.",,,Q62872
620c58eb-1309-4cfb-8af8-94328c622858,Publication du rapport Stern,2006-01-01,2006-01-01,year,CONFIRMED,confirme,1,false,None,https://fr.wikipedia.org/wiki/Rapport_Stern,,Q930416
e9442d8b-044e-48b5-aef8-a8bb93559b56,Loi sur les signes religieux à l'école,2004-01-01,2004-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0,false,Ajouter une source externe qui confirme l'année exacte de la loi sur les signes religieux à l'école.,,,Q97368561
fe286d8a-b71b-47ce-8c02-fd9eff80859b,Première traversée de l'Atlantique par l'Aéropostale,1930-05-06,,,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,0,true,Fournir des sources externes pour valider l'année 1930.,,,
b703e3a6-794f-46e4-b5bd-08e43ea21690,Traduction arabe de textes médicaux grecs en Sicile,1150-01-01,,,INSUFFICIENT_EVIDENCE,absence_de_singularite,0,true,Rejeter car l'événement décrit un processus et non un événement singulier datable à une année exacte.,,,
2e572de7-174b-4c6d-a414-6c466c8c449c,Bataille d'al-Kasr al-Kebir,1578-01-01,1578-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1578.,Bataille des Trois Rois,,Q1121532
3b519345-ef73-4e6c-9d41-6aa6d4721ea0,Cession par Raoul I er du Cotentin et de l' Avranchin au comte de Rouen,0933-01-01,0933-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.8,false,Vérifier avec des sources externes pour confirmer la date.,,,
aea9c21e-22fe-4d09-bb1b-7991fccb16bb,Formation du réseau du Musée de l’Homme,1940-01-01,1940-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.7,false,Verify with additional sources if possible.,,,Q2837984
0f70c0f0-90a3-4dfb-b775-36aa06b40652,Invention du laser,1960-01-01,1960-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.7,false,Verify the invention date with additional sources.,wikipedia_fr_article,,Q38867
56faf3fc-de2b-42ee-a71a-2a5b89022885,Le 'Lundi Noir' russe de 1994,1994-01-01,1994-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.8,false,Vérifier avec des sources externes pour confirmer la date exacte.,,,
d831471a-99d7-4472-8a6f-489bc4f68f20,Bataille de Trafalgar,1805-01-01,1805-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1805.,wikipedia_fr_article,wikipedia_en_article,Q171416
87a73e04-6ebe-40f7-a56f-f3f81a437bfb,Indépendance de la Bolivie,1825-10-01,1825-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0.7,false,No change needed.,https://fr.wikipedia.org/wiki/Guerre_d%27ind%C3%A9pendance_bolivienne,,Q68475
539c4b32-9eb7-41d2-9809-2c1a2b3cbd2f,Début du calendrier musulman (Hégire),0622-07-16,0622-01-01,year,CONFIRMED,confirme,0.9,false,Aucune.,https://fr.wikipedia.org/wiki/H%C3%A9gire,,Q131482
507b9d91-5a74-4305-9bac-8563f5c761e9,Mort du pape Formose,0896-01-01,0896-01-01,year,CONFIRMED,confirme,1,false,No change needed.,https://fr.wikipedia.org/wiki/Formose_(pape),,Q170499
dec24cc4-fd3d-4100-8caa-5c486b251ac6,Naufrage du HMS Bounty,1789-01-01,1789-01-01,year,CONFIRMED,confirme,1,false,No changes needed.,HMS Bounty,,Q900379
0136b4c3-142b-4e73-817d-846e18e6117f,Fin de la Commune de Paris,1871-05-28,1871-01-01,year,CONFIRMED,confirme,0.9,false,Valider la date de 1871.,"https://fr.wikipedia.org/wiki/La_Commune_(Paris,_1871)","https://en.wikipedia.org/wiki/La_Commune_(Paris,_1871)",Q3207641
06422f2d-f04f-4de3-b57f-25c4cf477822,Édit de grâce d'Alès - Fin des guerres de Religion,1629-01-01,1629-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1629.,Siège d'Alès,,Q3485807
7d95457e-0ad5-4ece-9e50-f021e46f1e37,Publication du 'Roman de la Rose',1300-01-01,,,INSUFFICIENT_EVIDENCE,absence_de_singularite,0,true,Reject the event as it describes a period of writing rather than a single event in a specific year.,wikipedia_fr_article,wikipedia_en_article,Q642211
5ea9a884-986c-479d-8868-71299c3e58d6,Décès d'Auguste,0014-08-19,0014-01-01,year,CONFIRMED,confirme,1,false,Aucune modification nécessaire.,Auguste,,Q1405
295dc764-808a-4762-acec-2210ab94d902,Grave accident ferroviaire d'un train de marchandises sur la ligne Bayonne-Toulouse près de Tarbes,1944-01-01,1944-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.5,false,Rechercher des sources externes confirmant l'accident ferroviaire et sa date.,,,
252fb36b-2cb3-4996-b79f-9ab968fc087b,Guerre des Farines,1775-01-01,1775-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1775.,https://fr.wikipedia.org/wiki/Guerre_des_farines,,Q1635316
0eb13718-5d65-4146-b9bb-b71904947b27,Bataille des Ponts-de-Cé,1620-11-10,1620-01-01,year,CONFIRMED,confirme,1,false,No change needed.,wikipedia_fr_article,,Q107044361
38f96f8d-0a16-436b-9f6e-0e5a842bc627,Création du Comité international olympique,1894-01-01,1894-01-01,year,CONFIRMED,confirme,0.9,false,Aucune modification nécessaire.,wikipedia_fr_article,,Q40970
6f8bb21c-df1a-4041-af63-eadc7b96dc57,Début des grandes invasions avec l’arrivée des Huns en Europe,0375-01-01,0375-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.7,false,Confirmer la date avec d'autres sources.,Huns,,Q45813
e0713630-7e9e-4eed-9a30-ae2ffd1672f4,Prix Goncourt 1924 : Thierry Sandre,1924-01-01,1924-01-01,year,CONFIRMED,confirme,0.9,false,Aucune action nécessaire.,wikipedia_fr_article,wikipedia_en_article,Q3524511
61668c0e-7383-4c97-b4c8-300b2a39abb1,Tacite publie Les Annales,0116-01-01,,,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,0,true,Rechercher des sources externes qui mentionnent l'année de publication des Annales de Tacite.,Tacite,,Q2161
948da1d0-1247-4d50-9388-26552f0f5325,Construction du Fort Saint-Jean à Malte,1565-01-01,,,INSUFFICIENT_EVIDENCE,absence_de_singularite,0,true,"Reject the event as it describes a construction, which is a time span, not a singular event in a single year.",,,Q233
0c4950fb-b048-4ffb-92d4-b7e5f221200a,Fondation de la Compagnie néerlandaise des Indes occidentales,1621-01-01,1621-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de fondation de la Compagnie néerlandaise des Indes occidentales comme étant 1621.,https://fr.wikipedia.org/wiki/Compagnie_n%C3%A9erlandaise_des_Indes_occidentales,,Q617066
af31ecd4-9367-43ac-88e9-6eef308b2da2,Accords franco-allemands sur la recherche nucléaire civile,1965-01-01,1965-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.8,false,Confirmer la date de 1965 comme l'année des accords franco-allemands sur la recherche nucléaire civile.,,,Q12802
730238c8-f384-4aad-a89b-8552a7c3728f,Fondation Bagdad par calife Al-Mansur (capitale abbasside),0762-07-30,0762-01-01,year,CONFIRMED,confirme,0.9,false,Aucune recommandation nécessaire.,,,Q31066
2a0808aa-4063-4a8f-8c04-d564fdb5596f,Ordonnance de Montils-lès-Tours,1454-01-01,1454-01-01,year,CONFIRMED,confirme,1,false,No change needed.,https://fr.wikipedia.org/wiki/Ordonnance_de_Montils-l%C3%A8s-Tours,,Q48748623
a3cd6dc9-a9a4-4b02-9f3b-01fb0861a98f,Assassinat de Chilpéric Ier,0584-01-01,0584-01-01,year,CONFIRMED,confirme,1,false,No change needed.,https://fr.wikipedia.org/wiki/Chilp%C3%A9ric_Ier_(roi_des_Francs),,Q243118
963dab1f-6553-4c61-b6a7-9a0fdc6c548e,Démission de Necker,1781-01-01,1781-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.5,false,Ajouter des sources externes fiables pour confirmer l'année de la démission de Necker.,,,
37a7e4d0-6f10-4d48-a156-f9a2fdd5e0f0,Traité de Saint-Clair-sur-Epte,0911-01-01,0911-01-01,year,CONFIRMED,confirme,1,false,Confirmer la date de 911.,wikipedia_fr_article,,Q1072330
ae8ea47f-6c5e-4aa6-942d-cedea48ce36b,Prix Goncourt 1925 : Maurice Genevoix,1925-01-01,1925-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer l'événement avec l'année 1925.,https://fr.wikipedia.org/wiki/Maurice_Genevoix,https://en.wikipedia.org/wiki/Maurice_Genevoix,Q22750
f4026065-af9d-40e5-88d9-fcc1e539a63e,Développement du moulin à marée à Christchurch,1185-01-01,1185-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.5,false,Fournir des sources externes pour valider l'année du développement du moulin à marée à Christchurch.,,,
7b8bf796-8833-490a-8035-651938a59970,Fondation de Saint-Domingue,1496-01-01,,,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,0,true,Rechercher des sources externes fiables qui confirment l'année exacte de la fondation de Saint-Domingue.,,,Q3128939
422d0fa7-49ce-4776-88e1-5a384c474ddc,Fondation de l' abbaye de Cluny par Guillaume le Pieux,0909-01-01,0909-01-01,year,DISPUTED_DATE,date_disputee,0.7,true,Vérifier les sources primaires pour déterminer la date exacte de la fondation.,Abbaye de Cluny,,Q220301
875a318d-6eb9-4803-a51a-c5cdc2f4b65c,Université d'Oxford reçoit sa charte royale,1133-01-01,,,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,0,true,Fournir des sources externes pour valider l'année.,,,
e441577e-a4e0-4639-afcc-4ac842ba492b,Création de la Commission de la sécurité des consommateurs en France,1983-01-01,1983-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0,false,Ajouter une source externe fiable confirmant l'année de création de la Commission de la sécurité des consommateurs en France.,,,Q2986437
d5ba4e3f-6ac8-42ff-b3c2-70859e7cd058,Création du CNIL,1978-01-06,1978-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.5,false,Ajouter des sources externes confirmant l'année de création de la CNIL.,,,
